avalanche_size,ccdf_probability
1,0.9988169815922335
1,0.9988133415355943
1,0.998809701478955
1,0.9988060614223158
1,0.9988024213656764
1,0.9987987813090372
1,0.9987951412523979
1,0.9987915011957587
1,0.9987878611391193
1,0.99878422108248
1,0.9987805810258408
1,0.9987769409692014
1,0.9987733009125622
1,0.9987696608559229
1,0.9987660207992837
1,0.9987623807426443
1,0.9987587406860051
1,0.9987551006293658
1,0.9987514605727265
1,0.9987478205160872
1,0.9987441804594479
1,0.9987405404028087
1,0.9987369003461694
1,0.9987332602895301
1,0.9987296202328908
1,0.9987259801762516
1,0.9987223401196123
1,0.998718700062973
1,0.9987150600063337
1,0.9987114199496944
1,0.9987077798930551
1,0.9987041398364158
1,0.9987004997797766
1,0.9986968597231373
1,0.998693219666498
1,0.9986895796098587
1,0.9986859395532195
1,0.9986822994965802
1,0.9986786594399408
1,0.9986750193833016
1,0.9986713793266623
1,0.9986677392700231
1,0.9986640992133837
1,0.9986604591567445
1,0.9986568191001052
1,0.998653179043466
1,0.9986495389868266
1,0.9986458989301874
1,0.9986422588735481
1,0.9986386188169087
1,0.9986349787602695
1,0.9986313387036302
1,0.998627698646991
1,0.9986240585903516
1,0.9986204185337124
1,0.9986167784770731
1,0.9986131384204339
1,0.9986094983637945
1,0.9986058583071553
1,0.998602218250516
1,0.9985985781938767
1,0.9985949381372374
1,0.9985912980805981
1,0.9985876580239589
1,0.9985840179673195
1,0.9985803779106803
1,0.998576737854041
1,0.9985730977974018
1,0.9985694577407624
1,0.9985658176841231
1,0.9985621776274839
1,0.9985585375708446
1,0.9985548975142053
1,0.998551257457566
1,0.9985476174009268
1,0.9985439773442875
1,0.9985403372876482
1,0.9985366972310089
1,0.9985330571743697
1,0.9985294171177304
1,0.998525777061091
1,0.9985221370044518
1,0.9985184969478125
1,0.9985148568911733
1,0.9985112168345339
1,0.9985075767778947
1,0.9985039367212554
1,0.9985002966646161
1,0.9984966566079768
1,0.9984930165513375
1,0.9984893764946983
1,0.9984857364380589
1,0.9984820963814197
1,0.9984784563247804
1,0.9984748162681412
1,0.9984711762115018
1,0.9984675361548626
1,0.9984638960982233
1,0.9984602560415841
1,0.9984566159849447
1,0.9984529759283054
1,0.9984493358716662
1,0.9984456958150268
1,0.9984420557583876
1,0.9984384157017483
1,0.9984347756451091
1,0.9984311355884697
1,0.9984274955318305
1,0.9984238554751912
1,0.9984202154185519
1,0.9984165753619126
1,0.9984129353052733
1,0.9984092952486341
1,0.9984056551919948
1,0.9984020151353555
1,0.9983983750787162
1,0.998394735022077
1,0.9983910949654377
1,0.9983874549087984
1,0.9983838148521591
1,0.9983801747955198
1,0.9983765347388806
1,0.9983728946822412
1,0.998369254625602
1,0.9983656145689627
1,0.9983619745123234
1,0.9983583344556841
1,0.9983546943990449
1,0.9983510543424056
1,0.9983474142857662
1,0.998343774229127
1,0.9983401341724877
1,0.9983364941158485
1,0.9983328540592091
1,0.9983292140025699
1,0.9983255739459306
1,0.9983219338892914
1,0.998318293832652
1,0.9983146537760128
1,0.9983110137193735
1,0.9983073736627341
1,0.9983037336060949
1,0.9983000935494556
1,0.9982964534928164
1,0.998292813436177
1,0.9982891733795378
1,0.9982855333228985
1,0.9982818932662593
1,0.9982782532096199
1,0.9982746131529806
1,0.9982709730963414
1,0.998267333039702
1,0.9982636929830628
1,0.9982600529264235
1,0.9982564128697843
1,0.998252772813145
1,0.9982491327565057
1,0.9982454926998664
1,0.9982418526432272
1,0.9982382125865878
1,0.9982345725299485
1,0.9982309324733093
1,0.99822729241667
1,0.9982236523600307
1,0.9982200123033914
1,0.9982163722467522
1,0.9982127321901129
1,0.9982090921334736
1,0.9982054520768343
1,0.9982018120201951
1,0.9981981719635558
1,0.9981945319069164
1,0.9981908918502772
1,0.9981872517936379
1,0.9981836117369987
1,0.9981799716803593
1,0.9981763316237201
1,0.9981726915670808
1,0.9981690515104416
1,0.9981654114538022
1,0.9981617713971629
1,0.9981581313405237
1,0.9981544912838843
1,0.9981508512272451
1,0.9981472111706058
1,0.9981435711139666
1,0.9981399310573272
1,0.998136291000688
1,0.9981326509440487
1,0.9981290108874095
1,0.9981253708307701
1,0.9981217307741308
1,0.9981180907174916
1,0.9981144506608522
1,0.998110810604213
1,0.9981071705475737
1,0.9981035304909345
1,0.9980998904342951
1,0.9980962503776559
1,0.9980926103210166
1,0.9980889702643773
1,0.998085330207738
1,0.9980816901510987
1,0.9980780500944595
1,0.9980744100378202
1,0.9980707699811809
1,0.9980671299245416
1,0.9980634898679024
1,0.9980598498112631
1,0.9980562097546238
1,0.9980525696979845
1,0.9980489296413452
1,0.998045289584706
1,0.9980416495280666
1,0.9980380094714274
1,0.9980343694147881
1,0.9980307293581488
1,0.9980270893015095
1,0.9980234492448703
1,0.998019809188231
1,0.9980161691315916
1,0.9980125290749524
1,0.9980088890183131
1,0.9980052489616739
1,0.9980016089050345
1,0.9979979688483953
1,0.997994328791756
1,0.9979906887351168
1,0.9979870486784774
1,0.9979834086218382
1,0.9979797685651989
1,0.9979761285085595
1,0.9979724884519203
1,0.997968848395281
1,0.9979652083386418
1,0.9979615682820024
1,0.9979579282253632
1,0.9979542881687239
1,0.9979506481120847
1,0.9979470080554453
1,0.997943367998806
1,0.9979397279421668
1,0.9979360878855275
1,0.9979324478288882
1,0.9979288077722489
1,0.9979251677156097
1,0.9979215276589704
1,0.9979178876023311
1,0.9979142475456918
1,0.9979106074890526
1,0.9979069674324132
1,0.9979033273757739
1,0.9978996873191347
1,0.9978960472624954
1,0.9978924072058561
1,0.9978887671492168
1,0.9978851270925776
1,0.9978814870359383
1,0.997877846979299
1,0.9978742069226597
1,0.9978705668660204
1,0.9978669268093812
1,0.9978632867527418
1,0.9978596466961026
1,0.9978560066394633
1,0.9978523665828241
1,0.9978487265261847
1,0.9978450864695455
1,0.9978414464129062
1,0.997837806356267
1,0.9978341662996276
1,0.9978305262429883
1,0.9978268861863491
1,0.9978232461297097
1,0.9978196060730705
1,0.9978159660164312
1,0.997812325959792
1,0.9978086859031526
1,0.9978050458465134
1,0.9978014057898741
1,0.9977977657332348
1,0.9977941256765955
1,0.9977904856199562
1,0.997786845563317
1,0.9977832055066777
1,0.9977795654500384
1,0.9977759253933991
1,0.9977722853367599
1,0.9977686452801205
1,0.9977650052234813
1,0.997761365166842
1,0.9977577251102027
1,0.9977540850535634
1,0.9977504449969241
1,0.9977468049402849
1,0.9977431648836456
1,0.9977395248270063
1,0.997735884770367
1,0.9977322447137278
1,0.9977286046570885
1,0.9977249646004492
1,0.9977213245438099
1,0.9977176844871706
1,0.9977140444305314
1,0.997710404373892
1,0.9977067643172528
1,0.9977031242606135
1,0.9976994842039743
1,0.9976958441473349
1,0.9976922040906957
1,0.9976885640340564
1,0.997684923977417
1,0.9976812839207778
1,0.9976776438641385
1,0.9976740038074993
1,0.9976703637508599
1,0.9976667236942207
1,0.9976630836375814
1,0.9976594435809422
1,0.9976558035243028
1,0.9976521634676636
1,0.9976485234110243
1,0.997644883354385
1,0.9976412432977457
1,0.9976376032411064
1,0.9976339631844672
1,0.9976303231278278
1,0.9976266830711886
1,0.9976230430145493
1,0.9976194029579101
1,0.9976157629012707
1,0.9976121228446314
1,0.9976084827879922
1,0.9976048427313529
1,0.9976012026747136
1,0.9975975626180743
1,0.9975939225614351
1,0.9975902825047958
1,0.9975866424481565
1,0.9975830023915172
1,0.997579362334878
1,0.9975757222782387
1,0.9975720822215993
1,0.9975684421649601
1,0.9975648021083208
1,0.9975611620516815
1,0.9975575219950422
1,0.997553881938403
1,0.9975502418817637
1,0.9975466018251244
1,0.9975429617684851
1,0.9975393217118458
1,0.9975356816552066
1,0.9975320415985672
1,0.997528401541928
1,0.9975247614852887
1,0.9975211214286495
1,0.9975174813720101
1,0.9975138413153709
1,0.9975102012587316
1,0.9975065612020924
1,0.997502921145453
1,0.9974992810888137
1,0.9974956410321745
1,0.9974920009755351
1,0.9974883609188959
1,0.9974847208622566
1,0.9974810808056174
1,0.997477440748978
1,0.9974738006923388
1,0.9974701606356995
1,0.9974665205790602
1,0.9974628805224209
1,0.9974592404657816
1,0.9974556004091424
1,0.997451960352503
1,0.9974483202958638
1,0.9974446802392245
1,0.9974410401825853
1,0.997437400125946
1,0.9974337600693067
1,0.9974301200126674
1,0.9974264799560281
1,0.9974228398993888
1,0.9974191998427495
1,0.9974155597861103
1,0.997411919729471
1,0.9974082796728317
1,0.9974046396161924
1,0.9974009995595532
1,0.9973973595029139
1,0.9973937194462745
1,0.9973900793896353
1,0.997386439332996
1,0.9973827992763568
1,0.9973791592197174
1,0.9973755191630782
1,0.9973718791064389
1,0.9973682390497997
1,0.9973645989931603
1,0.9973609589365211
1,0.9973573188798818
1,0.9973536788232424
1,0.9973500387666032
1,0.9973463987099639
1,0.9973427586533247
1,0.9973391185966853
1,0.9973354785400461
1,0.9973318384834068
1,0.9973281984267676
1,0.9973245583701282
1,0.997320918313489
1,0.9973172782568497
1,0.9973136382002104
1,0.9973099981435711
1,0.9973063580869318
1,0.9973027180302926
1,0.9972990779736532
1,0.997295437917014
1,0.9972917978603747
1,0.9972881578037355
1,0.9972845177470961
1,0.9972808776904568
1,0.9972772376338176
1,0.9972735975771783
1,0.997269957520539
1,0.9972663174638997
1,0.9972626774072605
1,0.9972590373506212
1,0.9972553972939819
1,0.9972517572373426
1,0.9972481171807034
1,0.997244477124064
1,0.9972408370674247
1,0.9972371970107855
1,0.9972335569541462
1,0.997229916897507
1,0.9972262768408676
1,0.9972226367842284
1,0.9972189967275891
1,0.9972153566709498
1,0.9972117166143105
1,0.9972080765576712
1,0.997204436501032
1,0.9972007964443926
1,0.9971971563877534
1,0.9971935163311141
1,0.9971898762744749
1,0.9971862362178355
1,0.9971825961611963
1,0.997178956104557
1,0.9971753160479178
1,0.9971716759912784
1,0.9971680359346391
1,0.9971643958779999
1,0.9971607558213605
1,0.9971571157647213
1,0.997153475708082
1,0.9971498356514428
1,0.9971461955948034
1,0.9971425555381642
1,0.9971389154815249
1,0.9971352754248856
1,0.9971316353682463
1,0.997127995311607
1,0.9971243552549678
1,0.9971207151983285
1,0.9971170751416892
1,0.9971134350850499
1,0.9971097950284107
1,0.9971061549717714
1,0.9971025149151321
1,0.9970988748584928
1,0.9970952348018535
1,0.9970915947452142
1,0.9970879546885749
1,0.9970843146319357
1,0.9970806745752964
1,0.9970770345186571
1,0.9970733944620178
1,0.9970697544053786
1,0.9970661143487393
1,0.9970624742920999
1,0.9970588342354607
1,0.9970551941788214
1,0.9970515541221822
1,0.9970479140655428
1,0.9970442740089036
1,0.9970406339522643
1,0.9970369938956251
1,0.9970333538389857
1,0.9970297137823465
1,0.9970260737257072
1,0.9970224336690678
1,0.9970187936124286
1,0.9970151535557893
1,0.9970115134991501
1,0.9970078734425107
1,0.9970042333858715
1,0.9970005933292322
1,0.996996953272593
1,0.9969933132159536
1,0.9969896731593143
1,0.9969860331026751
1,0.9969823930460358
1,0.9969787529893965
1,0.9969751129327572
1,0.996971472876118
1,0.9969678328194786
1,0.9969641927628394
1,0.9969605527062001
1,0.9969569126495609
1,0.9969532725929215
1,0.9969496325362822
1,0.996945992479643
1,0.9969423524230037
1,0.9969387123663644
1,0.9969350723097251
1,0.9969314322530859
1,0.9969277921964466
1,0.9969241521398073
1,0.996920512083168
1,0.9969168720265287
1,0.9969132319698895
1,0.9969095919132501
1,0.9969059518566109
1,0.9969023117999716
1,0.9968986717433324
1,0.996895031686693
1,0.9968913916300538
1,0.9968877515734145
1,0.9968841115167753
1,0.9968804714601359
1,0.9968768314034966
1,0.9968731913468574
1,0.996869551290218
1,0.9968659112335788
1,0.9968622711769395
1,0.9968586311203003
1,0.9968549910636609
1,0.9968513510070217
1,0.9968477109503824
1,0.9968440708937432
1,0.9968404308371038
1,0.9968367907804645
1,0.9968331507238253
1,0.996829510667186
1,0.9968258706105467
1,0.9968222305539074
1,0.9968185904972682
1,0.9968149504406288
1,0.9968113103839896
1,0.9968076703273503
1,0.996804030270711
1,0.9968003902140717
1,0.9967967501574324
1,0.9967931101007932
1,0.9967894700441539
1,0.9967858299875146
1,0.9967821899308753
1,0.9967785498742361
1,0.9967749098175968
1,0.9967712697609575
1,0.9967676297043182
1,0.9967639896476789
1,0.9967603495910397
1,0.9967567095344003
1,0.9967530694777611
1,0.9967494294211218
1,0.9967457893644825
1,0.9967421493078432
1,0.996738509251204
1,0.9967348691945647
1,0.9967312291379253
1,0.9967275890812861
1,0.9967239490246468
1,0.9967203089680076
1,0.9967166689113682
1,0.996713028854729
1,0.9967093887980897
1,0.9967057487414505
1,0.9967021086848111
1,0.9966984686281719
1,0.9966948285715326
1,0.9966911885148932
1,0.996687548458254
1,0.9966839084016147
1,0.9966802683449755
1,0.9966766282883361
1,0.9966729882316969
1,0.9966693481750576
1,0.9966657081184184
1,0.996662068061779
1,0.9966584280051397
1,0.9966547879485005
1,0.9966511478918612
1,0.9966475078352219
1,0.9966438677785826
1,0.9966402277219434
1,0.996636587665304
1,0.9966329476086648
1,0.9966293075520255
1,0.9966256674953863
1,0.996622027438747
1,0.9966183873821076
1,0.9966147473254684
1,0.9966111072688291
1,0.9966074672121898
1,0.9966038271555505
1,0.9966001870989113
1,0.996596547042272
1,0.9965929069856327
1,0.9965892669289934
1,0.9965856268723541
1,0.9965819868157149
1,0.9965783467590755
1,0.9965747067024363
1,0.996571066645797
1,0.9965674265891578
1,0.9965637865325184
1,0.9965601464758792
1,0.9965565064192399
1,0.9965528663626007
1,0.9965492263059613
1,0.996545586249322
1,0.9965419461926828
1,0.9965383061360434
1,0.9965346660794042
1,0.9965310260227649
1,0.9965273859661257
1,0.9965237459094863
1,0.9965201058528471
1,0.9965164657962078
1,0.9965128257395685
1,0.9965091856829292
1,0.9965055456262899
1,0.9965019055696507
1,0.9964982655130113
1,0.9964946254563721
1,0.9964909853997328
1,0.9964873453430936
1,0.9964837052864542
1,0.996480065229815
1,0.9964764251731757
1,0.9964727851165364
1,0.9964691450598971
1,0.9964655050032578
1,0.9964618649466186
1,0.9964582248899793
1,0.99645458483334
1,0.9964509447767007
1,0.9964473047200615
1,0.9964436646634222
1,0.9964400246067828
1,0.9964363845501436
1,0.9964327444935043
1,0.996429104436865
1,0.9964254643802257
1,0.9964218243235865
1,0.9964181842669472
1,0.996414544210308
1,0.9964109041536686
1,0.9964072640970294
1,0.9964036240403901
1,0.9963999839837507
1,0.9963963439271115
1,0.9963927038704722
1,0.996389063813833
1,0.9963854237571936
1,0.9963817837005544
1,0.9963781436439151
1,0.9963745035872759
1,0.9963708635306365
1,0.9963672234739973
1,0.996363583417358
1,0.9963599433607186
1,0.9963563033040794
1,0.9963526632474401
1,0.9963490231908009
1,0.9963453831341615
1,0.9963417430775223
1,0.996338103020883
1,0.9963344629642438
1,0.9963308229076044
1,0.9963271828509651
1,0.9963235427943259
1,0.9963199027376866
1,0.9963162626810473
1,0.996312622624408
1,0.9963089825677688
1,0.9963053425111295
1,0.9963017024544902
1,0.9962980623978509
1,0.9962944223412117
1,0.9962907822845724
1,0.996287142227933
1,0.9962835021712938
1,0.9962798621146545
1,0.9962762220580152
1,0.9962725820013759
1,0.9962689419447367
1,0.9962653018880974
1,0.9962616618314581
1,0.9962580217748188
1,0.9962543817181795
1,0.9962507416615403
1,0.9962471016049009
1,0.9962434615482617
1,0.9962398214916224
1,0.9962361814349832
1,0.9962325413783438
1,0.9962289013217046
1,0.9962252612650653
1,0.9962216212084261
1,0.9962179811517867
1,0.9962143410951474
1,0.9962107010385082
1,0.9962070609818688
1,0.9962034209252296
1,0.9961997808685903
1,0.9961961408119511
1,0.9961925007553117
1,0.9961888606986725
1,0.9961852206420332
1,0.9961815805853939
1,0.9961779405287546
1,0.9961743004721153
1,0.9961706604154761
1,0.9961670203588368
1,0.9961633803021975
1,0.9961597402455582
1,0.996156100188919
1,0.9961524601322796
1,0.9961488200756404
1,0.9961451800190011
1,0.9961415399623618
1,0.9961378999057225
1,0.9961342598490832
1,0.996130619792444
1,0.9961269797358047
1,0.9961233396791654
1,0.9961196996225261
1,0.9961160595658869
1,0.9961124195092476
1,0.9961087794526082
1,0.996105139395969
1,0.9961014993393297
1,0.9960978592826905
1,0.9960942192260511
1,0.9960905791694119
1,0.9960869391127726
1,0.9960832990561334
1,0.996079658999494
1,0.9960760189428548
1,0.9960723788862155
1,0.9960687388295761
1,0.9960650987729369
1,0.9960614587162976
1,0.9960578186596584
1,0.996054178603019
1,0.9960505385463798
1,0.9960468984897405
1,0.9960432584331013
1,0.9960396183764619
1,0.9960359783198227
1,0.9960323382631834
1,0.996028698206544
1,0.9960250581499048
1,0.9960214180932655
1,0.9960177780366263
1,0.996014137979987
1,0.9960104979233477
1,0.9960068578667084
1,0.9960032178100692
1,0.9959995777534298
1,0.9959959376967905
1,0.9959922976401513
1,0.995988657583512
1,0.9959850175268727
1,0.9959813774702334
1,0.9959777374135942
1,0.9959740973569549
1,0.9959704573003156
1,0.9959668172436763
1,0.9959631771870371
1,0.9959595371303978
1,0.9959558970737584
1,0.9959522570171192
1,0.9959486169604799
1,0.9959449769038407
1,0.9959413368472013
1,0.9959376967905621
1,0.9959340567339228
1,0.9959304166772835
1,0.9959267766206442
1,0.9959231365640049
1,0.9959194965073657
1,0.9959158564507263
1,0.9959122163940871
1,0.9959085763374478
1,0.9959049362808086
1,0.9959012962241692
1,0.99589765616753
1,0.9958940161108907
1,0.9958903760542515
1,0.9958867359976121
1,0.9958830959409728
1,0.9958794558843336
1,0.9958758158276942
1,0.995872175771055
1,0.9958685357144157
1,0.9958648956577765
1,0.9958612556011371
1,0.9958576155444979
1,0.9958539754878586
1,0.9958503354312193
1,0.99584669537458
1,0.9958430553179407
1,0.9958394152613015
1,0.9958357752046622
1,0.9958321351480229
1,0.9958284950913836
1,0.9958248550347444
1,0.995821214978105
1,0.9958175749214658
1,0.9958139348648265
1,0.9958102948081872
1,0.995806654751548
1,0.9958030146949086
1,0.9957993746382694
1,0.9957957345816301
1,0.9957920945249908
1,0.9957884544683515
1,0.9957848144117123
1,0.995781174355073
1,0.9957775342984336
1,0.9957738942417944
1,0.9957702541851551
1,0.9957666141285159
1,0.9957629740718765
1,0.9957593340152373
1,0.995755693958598
1,0.9957520539019588
1,0.9957484138453194
1,0.9957447737886802
1,0.9957411337320409
1,0.9957374936754015
1,0.9957338536187623
1,0.995730213562123
1,0.9957265735054838
1,0.9957229334488444
1,0.9957192933922052
1,0.9957156533355659
1,0.9957120132789267
1,0.9957083732222873
1,0.995704733165648
1,0.9957010931090088
1,0.9956974530523695
1,0.9956938129957302
1,0.9956901729390909
1,0.9956865328824517
1,0.9956828928258123
1,0.9956792527691731
1,0.9956756127125338
1,0.9956719726558946
1,0.9956683325992552
1,0.9956646925426159
1,0.9956610524859767
1,0.9956574124293374
1,0.9956537723726981
1,0.9956501323160588
1,0.9956464922594196
1,0.9956428522027803
1,0.995639212146141
1,0.9956355720895017
1,0.9956319320328624
1,0.9956282919762232
1,0.9956246519195838
1,0.9956210118629446
1,0.9956173718063053
1,0.995613731749666
1,0.9956100916930267
1,0.9956064516363875
1,0.9956028115797482
1,0.995599171523109
1,0.9955955314664696
1,0.9955918914098303
1,0.9955882513531911
1,0.9955846112965517
1,0.9955809712399125
1,0.9955773311832732
1,0.995573691126634
1,0.9955700510699946
1,0.9955664110133554
1,0.9955627709567161
1,0.9955591309000769
1,0.9955554908434375
1,0.9955518507867982
1,0.995548210730159
1,0.9955445706735196
1,0.9955409306168804
1,0.9955372905602411
1,0.9955336505036019
1,0.9955300104469625
1,0.9955263703903233
1,0.995522730333684
1,0.9955190902770447
1,0.9955154502204054
1,0.9955118101637661
1,0.9955081701071269
1,0.9955045300504876
1,0.9955008899938483
1,0.995497249937209
1,0.9954936098805698
1,0.9954899698239305
1,0.9954863297672912
1,0.9954826897106519
1,0.9954790496540126
1,0.9954754095973734
1,0.995471769540734
1,0.9954681294840948
1,0.9954644894274555
1,0.9954608493708162
1,0.9954572093141769
1,0.9954535692575377
1,0.9954499292008984
1,0.995446289144259
1,0.9954426490876198
1,0.9954390090309805
1,0.9954353689743413
1,0.9954317289177019
1,0.9954280888610627
1,0.9954244488044234
1,0.9954208087477842
1,0.9954171686911448
1,0.9954135286345056
1,0.9954098885778663
1,0.9954062485212269
1,0.9954026084645877
1,0.9953989684079484
1,0.9953953283513092
1,0.9953916882946698
1,0.9953880482380306
1,0.9953844081813913
1,0.9953807681247521
1,0.9953771280681127
1,0.9953734880114734
1,0.9953698479548342
1,0.9953662078981949
1,0.9953625678415556
1,0.9953589277849163
1,0.9953552877282771
1,0.9953516476716378
1,0.9953480076149985
1,0.9953443675583592
1,0.99534072750172
1,0.9953370874450806
1,0.9953334473884413
